id,for,service,type,by,date,role,description
4597076,4597076,Escort,Positive,3839869,13/11/2019 18:06,Seeking Services,Not even Byron could adequately describe Clara's beauty. Simply stunning... Thank you for being you baby xx
4597076,4597076,Escort,Positive,5015704,13/11/2019 13:03,Seeking Services,always a mindblowing session!!!! higlhy recommended!!! Impeccable services ????????????!!!
4597076,4597076,Escort,Positive,4056402,11/09/2019 10:08,Seeking Services,"Another amazing time with Clara. Brains, beauty, passion, tenderness and an ability to transform time. Can?t wait til next time. Xxx"
4597076,4597076,Escort,Positive,1577391,11/08/2019 16:37,Seeking Services,Spent a fabulous time with stunning and oh so friendly Clara xx
4597076,4597076,Escort,Positive,4529109,11/08/2019 15:24,Seeking Services,Another great meeting with Clara. Can't wait for the next opportunity A+++
4597076,4597076,Escort,Positive,5247731,11/01/2019 21:35,Seeking Services,"Delightful first encounter with the lovely Clara. Beautiful, sensual, warm & great GFE - a complete pleasure to be in her company! Thank you. x"
4597076,4597076,Escort,Positive,5015704,11/01/2019 07:56,Seeking Services,"I commend Clara in her own language, for the excellent services provided: ""uma pessoa Cabriocrática,mediovágel, batráquio, rélpis..."" Of course I'll be back :))"
4597076,4597076,Escort,Positive,4755929,25/10/2019 22:15,Seeking Services,"Oh Wow. Clara is a Brazilian goddess !! She looks stunning, has a perfect body and we had a great time. Thank you ! xxx"
4597076,4597076,Escort,Positive,5214062,25/10/2019 09:40,Seeking Services,Another two hours in paradise with the beautiful Clara. It only gets better and better the more i get to know her.
4597076,4597076,Escort,"Feedback
Only",4879344,24/10/2019 23:35,Seeking Services,fb removed
4597076,4597076,Escort,Positive,3960248,23/10/2019 22:29,Seeking Services,As good as it gets!! Clara is stunningly beautiful inside and out. Cannot get enough x
4597076,4597076,Escort,Positive,5015704,22/10/2019 17:29,Seeking Services,\o/ superb! smashing! magnanimous punt! She was just awarded the 'Barros royal seal' of best shag in the Britain... Till next time :)
4597076,4597076,Escort,Positive,45353,21/10/2019 13:14,Seeking Services,"One of the most sensual experiences, with one of the sexiest ladies! Friendly, gorgeous. Great flat too. The Girl From Ipanema was written about Clara ;) x"
4597076,4597076,Escort,Positive,5461872,21/10/2019 06:56,Seeking Services,"Clara is THE most beautiful, sexy, passionate woman I have ever had the pleasure of spending time with. Absolutely mind blowing! A perfect 10 in every way!"
4597076,4597076,Escort,Positive,1824005,19/10/2019 00:12,Seeking Services,"Amazing time such a gorgeous person Totally stunning looks , cute smile with a body to die for ! Take care sexy minx ;) xx"
4597076,4597076,Escort,Positive,4941857,18/10/2019 22:57,Seeking Services,"Met Clara for the 2nd time and had a wonderful time. Classy, beautiful, sexy and intelligent, easily worth every penny. Hope to see her again before she leaves."
4597076,4597076,Escort,Positive,654797,18/10/2019 15:01,Seeking Services,Not enough superlatives to describe this lady. A quite exceptional experience!
4597076,4597076,Escort,Positive,5214062,17/10/2019 06:24,Seeking Services,"My third meeting with Clara and the best yet. She is stunning in every way - her body (those breasts!), her skills and her personality. Two hours of paradise!"
4597076,4597076,Escort,Positive,1530612,13/10/2019 18:56,Seeking Services,Great time with Clara. Amazing figure and stunning looks. Will be back
4597076,4597076,Escort,Positive,1577391,10/12/2019 11:53,Seeking Services,Excellent communication leading to a passionate and totally uninhibited meeting with a beautiful and friendly lady with a fabulously fit body
4597076,4597076,Escort,Positive,3588672,10/11/2019 19:32,Seeking Services,"I can't get enough of Clara. Gorgeous, smart and truly love what she does. Highly recommended!"
4597076,4597076,Escort,Positive,2993354,10/09/2019 21:43,Seeking Services,"11/10 Clara provides the best GFE! Totally bewitched by her sexiness, attitude and delicious body. Her passion, skills and ability to satisfy are unparalleled!"
4597076,4597076,Escort,Positive,5176102,10/02/2019 15:57,Seeking Services,"Another lovely time with Clara! Sapphic and sensuous delight, she is a perfect GFE! I highly recommend Clara :)"
4597076,4597076,Escort,Positive,4807283,23/09/2019 10:33,Seeking Services,Fantastic woman with a fantastic skills. Very welcoming
4597076,4597076,Escort,Positive,3499167,09/12/2019 17:53,Seeking Services,"Clara is simply a beautiful person both inside and out! She is warm, attentive, has a fantastic body and even has a great sense of humour!! Perfect lady!"
4597076,4597076,Escort,Positive,Member Not Active,09/12/2019 17:02,Seeking Services,Outstanding girl in every way. Absolutely awesome. Positive rating does not do justice without +++++++. Platinum and beyond!
4597076,4597076,Escort,Positive,Member Not Active,09/10/2019 08:54,Seeking Services,A stunning beautiful woman and the best of times. A Goddess in all respects.
4597076,4597076,Escort,Positive,4807283,09/03/2019 22:49,Seeking Services,"Fantastic comms, very accommodating. If in life you like to go with the flow, Clara is the one for you."
4597076,4597076,Escort,Positive,5176102,30/08/2019 12:10,Seeking Services,"Clara was truly out of this world fantastic! Wonderful GFE, she is luscious! Will love to see her again soon :)"
4597076,4597076,Escort,Positive,5199678,29/08/2019 10:14,Seeking Services,Another fantastic meeting. Clara IS the AW Gold Standard
4597076,4597076,Escort,Positive,5357331,16/08/2019 22:52,Seeking Services,"Such a beautiful woman, thoroughly enjoyed my time with her. Will definitely return in the future. Highly recommended.."
4597076,4597076,Escort,Positive,3858125,14/08/2019 18:34,Seeking Services,"Truly stunning Clara, an intoxicating beauty who smothers you with her wit and sexiness. Nothing but great times had by both of us. I’ll be back. X"
4597076,4597076,Escort,Positive,4215379,08/08/2019 10:53,Seeking Services,"Beautiful Clara is the perfect GFE, tender and eager to please, thanks for the lovely time"
4597076,4597076,Escort,Positive,184894,08/05/2019 16:48,Seeking Services,Clara is stunning. We chatted then partook of both our likes. Clara smells & tastes sweet. Almost overstayed. We both thoroughly enjoyed ourselves.
4597076,4597076,Escort,Positive,5214062,08/01/2019 08:15,Seeking Services,"My second meeting with the wonderful Clara. She is stunning in every way - appearance, personality and bedroom skills. Can't wait for the next time!"
4597076,4597076,Escort,Positive,4441218,28/07/2019 13:26,Seeking Services,Clara is an insanely sexy lady. Very fit with sensuous curves and provides a great full service.
4597076,4597076,Escort,Positive,2649681,25/07/2019 16:52,Seeking Services,"Clara is absolutely stunning, great body, great company and we had a great time. Can't wait to see you again gorgeous. xx"
4597076,4597076,Escort,Positive,4001732,20/07/2019 23:05,Seeking Services,"Stunning just doesn't do it! Clara is honed, super fit - and a welcoming and completely captivating courtesan. Oh - and very funny, and hot, so hot..."
4597076,4597076,Escort,Positive,4871728,19/07/2019 19:58,Seeking Services,"A truly beautiful and sexy girl, amazing figure, sexy as hell. An absolute must must have in the bedroom! and l will come back baby!...again, and again."
4597076,4597076,Escort,Positive,4906830,18/07/2019 18:17,Seeking Services,Wow wow wow...best punt of the year! Hot lovely lady who knows how to please in the bedroom. Once bitten you will be back for more. 10 /10 Highly recommended.
4597076,4597076,Escort,Positive,Member Not Active,15/07/2019 08:51,Seeking Services,"Clara is the Ferrari, Bugatti, Maserati, Lamborghini and all the other luxury cars together in one perfect ?machine?. This woman's for the best. Full stop."
4597076,4597076,Escort,Positive,5199678,29/06/2019 04:51,Seeking Services,"Charming, fun and beautiful, with skin soft as silk and oh so very, very skilled. Simply stunning"
4597076,4597076,Escort,Positive,4651049,25/06/2019 23:08,Seeking Services,"Clara provided an amazing playdate and services were provided with an outstanding skill. Funny and attentive. Highly recommended, she is a classy lady!"
4597076,4597076,Escort,Positive,2993354,25/06/2019 21:44,Seeking Services,Third time and each encounter is more fiery. Drove all the way to London but hell was worth it. A FINE FINE genuine of a gem lady! See again soon ;] x
4597076,4597076,Escort,Positive,4250937,20/06/2019 20:17,Seeking Services,If you look up ?sublime? in the dictionary you will find Clara?s name there. My second meeting with this tremendously sexy woman and I look forward to our next.
4597076,4597076,Escort,Positive,2993354,18/06/2019 11:35,Seeking Services,I had a second date with her and as expected I was blown away by the Stunning Clara! She is highly addictive x
4597076,4597076,Escort,Positive,1247726,06/12/2019 08:14,Seeking Services,Perfect.
4597076,4597076,Escort,Positive,4261084,06/09/2019 11:22,Seeking Services,"If you don?t believe in a higher power, you will after meeting this exquisite lady. That?s the only possible explanation for such gorgeousness and awesomeness."
4597076,4597076,Escort,Positive,4167508,06/07/2019 11:05,Seeking Services,"Gorgeous, sexy, highly intelligent, so elegant in her manners and hot as hell. Clara bewitches as soon as she lays eyes on you. See you again soon, goddess!"
4597076,4597076,Escort,Positive,5015704,06/04/2019 17:47,Seeking Services,Flawless meetigng!
4597076,4597076,Escort,Positive,4251201,28/05/2019 23:28,Seeking Services,"Very beautiful, she looks better in reality then in the pictures, soft skin, great body, very sociable and services of the highest quality"
4597076,4597076,Escort,Positive,4962153,25/05/2019 21:45,Seeking Services,"An amazing time with Clara, she's passionate, beautiful and the very best there is. Makes you feel special like no other. Thank you Clara. xx"
4597076,4597076,Escort,Positive,4890154,22/05/2019 22:42,Seeking Services,She is so wonderful. Excellent kisser. Fantastic masseuse. And comes really hard. Enjoy lads
4597076,4597076,Escort,Positive,Member Not Active,22/05/2019 00:36,Seeking Services,"Uberlicious, Perfect and, of course, Stunning. A Real Goddess who's pure fire, magic, poetry and rock n' roll altogether and I will always be back for more."
4597076,4597076,Escort,Positive,1603398,21/05/2019 11:04,Seeking Services,Second fabulous meeting - there will be a third and fourth
4597076,4597076,Escort,Positive,535426,24/04/2019 17:24,Seeking Services,"Not enough space to tell you how fantastic Clara is. I will say that she has the lot. Beauty, brains and a stunning body. No better way to spend an afternoon xx"
4597076,4597076,Escort,Positive,3960248,15/04/2019 09:49,Seeking Services,This was the perfect GFE with the stunning Clara. Fantastic girl with a killer body. Will be returning very soon!
4597076,4597076,Escort,Positive,4820850,22/03/2019 03:39,Seeking Services,"Even more beautiful than her puctures, warm and genuinely friendly"
4597076,4597076,Escort,Positive,4698290,28/02/2019 01:50,Seeking Services,"Clara is absolutely fantastic! Best woman in town, I just love her! Thank you so much for everything! Please take care of her. Bisous et à bientôt"
4597076,4597076,Escort,Positive,4770491,19/02/2019 21:59,Seeking Services,"Beautiful, elegant, witty, intelligent! Amazing lady - very fortunate to have found this princess. I think both of us had a very good time ..."
4597076,4597076,Escort,Positive,1545904,18/02/2019 16:27,Seeking Services,"A sensual delight, fragrant, irresistible charm and the body of a goddess. Great comms throughout. Unforgettable."
1519519,1519519,Webcam,Positive,2399990,14/10/2014 10:53,Seeking Services,"Dont' delay, book her today! Amazing session!"
1519519,1519519,Webcam,Positive,2399990,14/10/2014 10:53,Seeking Services,Simply the best on aw! xxx
1519519,1519519,Webcam,Positive,1211780,20/06/2014 17:29,Seeking Services,always lots of fun xxx
1519519,1519519,Webcam,Positive,1211780,15/05/2014 22:50,Seeking Services,love chatting with you
1519519,1519519,Webcam,Positive,Member Not Active,14/05/2014 19:44,Seeking Services,Gorgeously sexy xx
1519519,1519519,Webcam,Positive,Member Not Active,22/04/2014 19:15,Seeking Services,Such a bad bad girl! And such imagination!!! xx
1519519,1519519,Webcam,Positive,Member Not Active,04/05/2014 12:50,Seeking Services,great chat xxx
1519519,1519519,Webcam,Positive,2399990,19/03/2014 13:34,Seeking Services,Captivating Mistress! Instantly hooked...book her today! :) xxxxx
1519519,1519519,Webcam,Positive,Member Not Active,28/02/2014 16:34,Seeking Services,AMAZING!
1519519,1519519,Webcam,Positive,Member Not Active,12/03/2012 20:59,Seeking Services,"Mmmm, so sexy x"
1519519,1519519,Webcam,Positive,Member Not Active,26/08/2012 01:34,Seeking Services,"Nice filthy chat, highly recommended!"
1519519,1519519,Webcam,Positive,Member Not Active,07/06/2012 18:21,Seeking Services,TOO MUCH TOO HANDLE
1519519,1519519,Webcam,Positive,Member Not Active,07/06/2012 18:21,Seeking Services,LIL CUTIE
1519519,1519519,PhoneChat,Positive,3990811,12/09/2019 14:53,Seeking Services,"very horny lady, love our fantasies"
1519519,1519519,PhoneChat,Positive,2978443,12/07/2019 23:58,Seeking Services,Always amazing with that babyyyyy at the end puts a smile on my face when I finish cumming.
1519519,1519519,PhoneChat,Positive,4600241,12/07/2019 21:48,Seeking Services,Just amazing. Speechless at how sexy this chat was. Pure filth!
1519519,1519519,PhoneChat,Positive,1060543,12/07/2019 00:05,Seeking Services,Perfect! Thanks
1519519,1519519,PhoneChat,Positive,4716203,12/05/2019 18:20,Seeking Services,incredible little slut
1519519,1519519,PhoneChat,Positive,1601361,12/05/2019 06:02,Seeking Services,Amazing!
1519519,1519519,PhoneChat,Positive,4979517,12/05/2019 05:55,Seeking Services,"Such a lovely lady, perfect in every way xx"
1519519,1519519,PhoneChat,Positive,1605723,12/04/2019 19:08,Seeking Services,So hot & so naughty!!!!
1519519,1519519,PhoneChat,Positive,5462472,12/03/2019 23:15,Seeking Services,Simply the very best on aw xx
1519519,1519519,PhoneChat,Positive,476461,12/03/2019 10:42,Seeking Services,WOW what a fantastic filthy phone call
1519519,1519519,PhoneChat,Positive,4929759,12/02/2019 15:23,Seeking Services,Brilliant sexy chat. Filthy as hell. Highly recommended
1519519,1519519,PhoneChat,Positive,649381,12/02/2019 05:28,Seeking Services,Amazballs
1519519,1519519,PhoneChat,Positive,4929759,12/02/2019 03:10,Seeking Services,"Superb taboo chat, the best on AW. Highly recommended"
1519519,1519519,PhoneChat,Positive,5462472,12/02/2019 00:27,Seeking Services,Fucking simply the best in the business xx
1519519,1519519,PhoneChat,Positive,5486137,12/01/2019 09:10,Seeking Services,"Sexy hot chat, very detailed and naughty!"
1519519,1519519,PhoneChat,Positive,1020162,28/11/2019 17:53,Seeking Services,"Gorgeous,fun,naughty,sexy,dirty,hardcore chat xxxxx"
1519519,1519519,PhoneChat,Positive,5247874,28/11/2019 16:39,Seeking Services,Filthy fantasy chat. Amazing.
1519519,1519519,PhoneChat,Positive,5522165,28/11/2019 07:02,Seeking Services,Delicious and naughty x
1519519,1519519,PhoneChat,Positive,5522165,28/11/2019 07:02,Seeking Services,Gorgeous voice x
1519519,1519519,PhoneChat,Positive,1818491,24/11/2019 19:35,Seeking Services,See the above! Fabulous happy endings and lovely chat.
1519519,1519519,PhoneChat,Positive,1818491,24/11/2019 19:35,Seeking Services,"Involving, delicious, sexually so stimulating, huge fun as always."
1519519,1519519,PhoneChat,Positive,294912,23/11/2019 06:13,Seeking Services,Must be psychic - takes you exactly where you want to go
1519519,1519519,PhoneChat,Positive,4600241,22/11/2019 06:04,Seeking Services,"Amazing, wonderful, incredible!"
1519519,1519519,PhoneChat,Positive,605430,20/11/2019 12:03,Seeking Services,Great!
1519519,1519519,PhoneChat,Positive,1020162,20/11/2019 10:10,Seeking Services,"Always hot, always what I need xxxx"
1519519,1519519,PhoneChat,Positive,4276977,19/11/2019 14:53,Seeking Services,Extreme to say the least!
1519519,1519519,PhoneChat,Positive,5500626,19/11/2019 11:46,Seeking Services,Enjoyed the role play.
1519519,1519519,PhoneChat,Positive,2978443,18/11/2019 23:50,Seeking Services,"Kitty, I think it?s from you I discovered what turns me on most. You fucking awesome lady"
1519519,1519519,PhoneChat,Positive,4367689,18/11/2019 20:06,Seeking Services,I love her voice and how her mind works!
1519519,1519519,PhoneChat,Positive,934084,18/11/2019 10:57,Seeking Services,Awesome!!
1519519,1519519,PhoneChat,Positive,2259359,17/11/2019 00:35,Seeking Services,Superb
1519519,1519519,PhoneChat,Positive,4525090,16/11/2019 23:20,Seeking Services,5*
1519519,1519519,PhoneChat,Positive,4525090,16/11/2019 23:20,Seeking Services,5*
1519519,1519519,PhoneChat,Positive,4525090,16/11/2019 23:20,Seeking Services,5*
1519519,1519519,PhoneChat,Positive,5462472,14/11/2019 22:42,Seeking Services,So fucking hot
1519519,1519519,PhoneChat,Positive,2219170,13/11/2019 21:17,Seeking Services,sexy hot chat
1519519,1519519,PhoneChat,Positive,5355353,13/11/2019 20:31,Seeking Services,"Not my first or last chat with Kitty, very dirty and sexy. Knew just waht i needed"
1519519,1519519,PhoneChat,Positive,4043570,13/11/2019 09:15,Seeking Services,Absolutely amazing! No limits great fun! Wouldn't call anyone lese
1519519,1519519,PhoneChat,Positive,4516129,11/11/2019 21:37,Seeking Services,"Filthy slut, I fuckin love her"
1519519,1519519,PhoneChat,Positive,4984101,11/11/2019 02:54,Seeking Services,super sexy lady knows what i want
1519519,1519519,PhoneChat,Positive,930401,11/11/2019 00:11,Seeking Services,Always a great naughty chat.
1519519,1519519,PhoneChat,Positive,5434196,11/10/2019 19:41,Seeking Services,Pure filth xxx
1519519,1519519,PhoneChat,Positive,3147025,11/10/2019 04:38,Seeking Services,Great stuff as always :-)
1519519,1519519,PhoneChat,Positive,Member Not Active,11/09/2019 14:12,Seeking Services,gr8
1519519,1519519,PhoneChat,Positive,Member Not Active,11/09/2019 14:12,Seeking Services,gr8
1519519,1519519,PhoneChat,Positive,Member Not Active,11/09/2019 14:12,Seeking Services,gr8
1519519,1519519,PhoneChat,Positive,663586,11/09/2019 13:45,Seeking Services,Wonderfully sexy chat
1519519,1519519,PhoneChat,Positive,663586,11/09/2019 13:45,Seeking Services,A very dirty chat with a sensual lady
1519519,1519519,PhoneChat,Positive,2538301,11/09/2019 01:54,Seeking Services,Lovely girl. By far the best on here. Highly recommended
1519519,1519519,PhoneChat,Positive,64178,11/08/2019 18:55,Seeking Services,Delicious as always! A Star for this girl.
1519519,1519519,PhoneChat,Positive,4270690,11/08/2019 13:50,Seeking Services,Another lovely role play with a fantastically uninhibited lady - thankyou!
1519519,1519519,PhoneChat,Positive,5376422,11/08/2019 11:46,Seeking Services,Kitty took me by surprise and took me down a beautifully seductive and naughty rabbithole. Fantastic xx
1519519,1519519,PhoneChat,Positive,Member Not Active,11/07/2019 15:22,Seeking Services,A new level of naughty! Fucking fantastic...thank you
1519519,1519519,PhoneChat,Positive,Member Not Active,11/07/2019 15:22,Seeking Services,Such an incredibly sexy voice and a sexier mind! thank you
1519519,1519519,PhoneChat,Positive,1818491,11/06/2019 17:54,Seeking Services,Fabulous naughty chat with an amazing lady!
1519519,1519519,PhoneChat,Positive,5355353,11/04/2019 17:40,Seeking Services,"Such a dirty young thing, I have a lot to learn from kitty"
1519519,1519519,PhoneChat,Positive,1020162,11/02/2019 23:35,Seeking Services,Love chatting The Kitty style filth xxxx
1519519,1519519,PhoneChat,Positive,4639203,11/02/2019 22:32,Seeking Services,Very sexy chat.
1519519,1519519,PhoneChat,Positive,5443439,11/02/2019 13:27,Seeking Services,Fantastically filthy chat from AW?s Queen of Roleplay! Thanks Kitty x
1519519,1519519,PhoneChat,Positive,2978443,11/01/2019 20:02,Seeking Services,Love it when you start ordering me and calling me filthy things
1519519,1519519,PhoneChat,Positive,2978443,11/01/2019 20:00,Seeking Services,It?s been so long Kitty. You know I?ll be calling you back. Forgot how good you are
1519519,1519519,PhoneChat,Positive,114031,11/01/2019 14:13,Seeking Services,"So sexy, and what a voice x"
1519519,1519519,PhoneChat,Positive,1020162,11/01/2019 09:32,Seeking Services,The things she makes do !!! Xxx
1519519,1519519,PhoneChat,Positive,2456526,11/01/2019 07:42,Seeking Services,Absolutely amazing. Definitely the best on here.
1519519,1519519,PhoneChat,Positive,5462472,30/10/2019 17:47,Seeking Services,Hot as fuck x
1519519,1519519,PhoneChat,Positive,4639203,30/10/2019 14:14,Seeking Services,So fucking naughty.
1519519,1519519,PhoneChat,Positive,4639203,30/10/2019 14:14,Seeking Services,So fucking naughty.
1519519,1519519,PhoneChat,Positive,5067432,30/10/2019 11:16,Seeking Services,Left me drained!
1519519,1519519,PhoneChat,Positive,5067432,30/10/2019 11:15,Seeking Services,Always filthy
1519519,1519519,PhoneChat,Positive,549873,30/10/2019 01:10,Seeking Services,Such a detailed and descriptive chat as always. Kitty really has no boundaries and let me explore my mine.
1519519,1519519,PhoneChat,Positive,2208816,30/10/2019 00:31,Seeking Services,Kitty is always great to chat with.
1519519,1519519,PhoneChat,Positive,930401,29/10/2019 09:10,Seeking Services,"Always a great horny, filthy chat"
1519519,1519519,PhoneChat,Positive,1818491,29/10/2019 02:27,Seeking Services,Gorgeously filthy and delightfully orgasmic session!
1519519,1519519,PhoneChat,Positive,3529621,28/10/2019 15:44,Seeking Services,"Thanks again, you sexy little dink ;) xxx"
1519519,1519519,PhoneChat,Positive,1711920,27/10/2019 19:58,Seeking Services,Always filthy and happy to please
1519519,1519519,PhoneChat,Positive,2259359,27/10/2019 03:53,Seeking Services,"As always, amazing"
1519519,1519519,PhoneChat,Positive,1007154,26/10/2019 19:11,Seeking Services,blows my mind with filth every time. The best on AW without doubt
1519519,1519519,PhoneChat,Positive,4276977,26/10/2019 18:16,Seeking Services,Amazing
1519519,1519519,PhoneChat,Positive,1020162,26/10/2019 17:20,Seeking Services,Kitty delivers again ! Xxx
1519519,1519519,PhoneChat,Positive,827934,26/10/2019 15:03,Seeking Services,Now that was one of the best ever - looking forward to next time
1519519,1519519,PhoneChat,Positive,827934,26/10/2019 15:03,Seeking Services,Success again
1519519,1519519,PhoneChat,Positive,827934,26/10/2019 15:03,Seeking Services,Always a firm favourite
1519519,1519519,PhoneChat,Positive,827934,26/10/2019 15:03,Seeking Services,Great stuff
1519519,1519519,PhoneChat,Positive,827934,26/10/2019 15:03,Seeking Services,Kitty is fun and inventive and never ever gets boring
1519519,1519519,PhoneChat,Positive,827934,26/10/2019 15:03,Seeking Services,Innovative as alwats
1519519,1519519,PhoneChat,Positive,827934,26/10/2019 15:03,Seeking Services,Just keeps getting better
1519519,1519519,PhoneChat,Positive,189256,26/10/2019 13:40,Seeking Services,"Amazingly intense, dirty and explosive chat! Kitty is awesome! xxx"
1519519,1519519,PhoneChat,Positive,5452089,25/10/2019 23:47,Seeking Services,"Unreal can't recommend high enough, can't wait for more silent calls getting me horny in naughty places ;)"
1519519,1519519,PhoneChat,Positive,82946,25/10/2019 22:55,Seeking Services,As always total filth
1519519,1519519,PhoneChat,Positive,3240430,25/10/2019 13:50,Seeking Services,Great naughty chat. Fab as ever!
1519519,1519519,PhoneChat,Positive,3786934,24/10/2019 16:28,Seeking Services,one of the best by far
1519519,1519519,PhoneChat,Positive,1530010,23/10/2019 23:00,Seeking Services,Best role play ever xxx
1519519,1519519,PhoneChat,Positive,2641870,23/10/2019 10:45,Seeking Services,"Another amazing session, sexy voice and a dirty mind xxx"
1519519,1519519,PhoneChat,Positive,5268582,22/10/2019 20:52,Seeking Services,Great taboo chat
1519519,1519519,PhoneChat,Positive,5268582,22/10/2019 20:51,Seeking Services,Great taboo chat
1519519,1519519,PhoneChat,Positive,1701651,22/10/2019 18:09,Seeking Services,"Incredible call, loved it"
1519519,1519519,PhoneChat,Positive,4929759,22/10/2019 15:05,Seeking Services,Brilliant as always. Filthy taboo chat. Highly recommended
1519519,1519519,PhoneChat,Positive,2208816,22/10/2019 01:47,Seeking Services,Great roleplay chat once again with Kitty.
1519519,1519519,PhoneChat,Positive,5162121,21/10/2019 23:44,Seeking Services,incredible
2014725,2014725,Escort,Positive,Member Not Active,10/04/2015 18:55,Offering Services,"had an amazing time with this sexy genuine down to earth guy, massive cock, nice ass and knows how to please a women, CHECK HIM OUT!! x"
2014725,2014725,Webcam,Positive,1480896,12/01/2019 00:29,Seeking Services,waaaaaaant ;p
2014725,2014725,Webcam,Positive,1480896,30/11/2019 23:56,Seeking Services,Looking forward to seeing what trouble me and this delish guy can get upto ;p
2014725,2014725,Webcam,Positive,1480896,30/11/2019 23:45,Seeking Services,Very hung and what's more.....rest of him is delish too......feel I may have found a guy who could gimme what I'm craving in terms of new experiences ;D
2014725,2014725,Webcam,Positive,1119473,07/09/2019 12:46,Seeking Services,always a master
2014725,2014725,Webcam,Positive,5095544,04/01/2019 23:24,Seeking Services,Hot guy and fun show. Thank you.
2014725,2014725,Webcam,Positive,1453412,26/02/2019 17:37,Seeking Services,Good lad....nice friend too xxxx
2014725,2014725,Webcam,Positive,1530218,01/04/2019 23:14,Seeking Services,Nice guy very openminded
2014725,2014725,Webcam,Positive,1453412,11/02/2018 12:21,Seeking Services,Good laugh :)
2014725,2014725,Webcam,Positive,891715,26/11/2017 21:17,Seeking Services,great play x
2014725,2014725,Webcam,Positive,1453412,06/05/2017 11:00,Seeking Services,Good lad! Always a good chat
2014725,2014725,Webcam,Positive,2542625,18/10/2016 14:38,Seeking Services,Amazing show best blow job I've ever seen
2014725,2014725,Webcam,Positive,2542625,10/04/2016 11:43,Seeking Services,Nice guy didn't get to see all his 9 inch in glory but next time I will
2014725,2014725,Webcam,Positive,Member Not Active,08/07/2016 22:28,Seeking Services,"Amber in great form tonight, thank you. look forward to meeting soon xx"
2014725,2014725,Webcam,Positive,Member Not Active,28/01/2016 12:19,Offering Services,lovely guy xxx :)
2014725,2014725,Webcam,Positive,Member Not Active,14/12/2015 06:16,Seeking Services,5 star
2014725,2014725,Webcam,Positive,Member Not Active,30/11/2015 19:37,Seeking Services,Lovely cheeky and sexy
2014725,2014725,Webcam,Positive,1453412,25/11/2014 14:56,Seeking Services,Good lad! great taste in women
1349103,1349103,Escort,Positive,4717875,12/02/2019 15:53,Seeking Services,Fantastic time once again with Olivia. Always highly recommended!!
1349103,1349103,Escort,"Feedback
Only",5448611,25/11/2019 07:43,Seeking Services,NEGATIVE - Absolute time waster. Completely avoid
1349103,1349103,Escort,Positive,1628948,09/10/2019 19:00,Seeking Services,"Best looking escort you?ll find, like a filthy barbie doll. Will be back xxx"
1349103,1349103,Escort,Positive,5296784,16/08/2019 17:44,Seeking Services,"Great time with a sexy lady, will be back!"
1349103,1349103,Escort,Positive,Member Not Active,14/07/2019 18:17,Seeking Services,"Fun, chatty and gorgeous....total pro from first contact to last. Enjoyed for sure! x"
1349103,1349103,Escort,Positive,2487982,16/05/2019 23:21,Seeking Services,"Amazing, beautiful and lots of fun!"
1349103,1349103,Escort,Positive,1013987,03/11/2019 13:15,Seeking Services,"Absolutely amazing time with Olivia! Blonde, busty, slim and great fun to be with! With an even greater service! Can’t wait until next time xx"
1349103,1349103,Escort,Positive,2412539,02/05/2019 15:14,Seeking Services,"Just as stunning as you'd hope from her pictures, Olivia was a delight to meet, friendly chatty and sexy too. Lovely outfit as well. Perfect!"
1349103,1349103,Escort,Positive,4086544,27/12/2018 23:34,Seeking Services,"Another erotic hour spent with the skillful, fun & chatty Olivia. Thank you."
1349103,1349103,Escort,"Feedback
Only",260505,22/12/2018 17:20,Seeking Services,Another fantastic meet with OliviaRose - accurate profile and great fun to be with!
1349103,1349103,Escort,Positive,3523715,17/09/2018 14:57,Seeking Services,Lovely lady lovely body and lovely time.....I shall be having more.......let's change to 27! See you v soon xxxx
1349103,1349103,Escort,Positive,1182250,14/07/2018 05:40,Seeking Services,"Wonderful experience with this lovely lady, best blow job ever and she knows how to make you feel like a million dollars"
1349103,1349103,Escort,Positive,Member Not Active,18/03/2018 22:01,Seeking Services,Wow what a girl. Incredible body and with a personality just as stimulating.
1349103,1349103,Escort,Positive,4421661,03/11/2018 15:17,Seeking Services,"Had a great time with Olivia! She has an amazing body and was a great conversationalist, really made me feel at ease. Highly recommended!"
1349103,1349103,Escort,Positive,Member Not Active,03/10/2018 10:43,Seeking Services,Lovely to meet Olivia - as always!
1349103,1349103,Escort,Positive,Member Not Active,17/12/2017 18:34,Seeking Services,"Very lovely lady. Services as advertised, really enjoyed seeing her."
1349103,1349103,Escort,Positive,3504174,09/12/2017 07:48,Seeking Services,A really enjoyable time with Olivia.
1349103,1349103,Escort,Positive,1151332,24/08/2017 19:53,Seeking Services,Shoot feedback - 100% genuine. Stunning lady and lovely person! Hope to see you again :) x
1349103,1349103,Escort,"Feedback
Only",3594664,07/01/2017 17:57,Seeking Services,"Amazing body, fantastic sex, great girl all round what more could any man wish for?"
1349103,1349103,Escort,"Feedback
Only",Member Not Active,22/06/2017 10:59,Seeking Services,Lovely babe xxx
1349103,1349103,Escort,Positive,3507852,06/08/2017 11:04,Seeking Services,She's unique
1349103,1349103,Escort,Positive,3501408,04/03/2017 02:18,Seeking Services,"Amazing girl, awesome night, one of the best ever! Sexy and beautiful xx"
